"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","biotype"
"ENSG00000235590",8.76368963796328,1.58455496601345,0.336861164452354,1.85716836786408e-07,5.25531511852544e-06,"GNAS-AS1","lncRNA"
"ENSG00000177469",17099.1402702311,-0.748387663357328,0.152967242910054,1.86214540838342e-07,5.26405466205589e-06,"CAVIN1","protein_coding"
"ENSG00000197632",2232.42725708591,2.16238601574871,0.466307768204383,1.87944669095844e-07,5.30758030568233e-06,"SERPINB2","protein_coding"
"ENSG00000225329",13.7002833814651,1.23061071730795,0.258950117126368,1.89191601841112e-07,5.33738615194059e-06,"LHFPL3-AS2","lncRNA"
"ENSG00000239332",36.4434684988429,0.912765360183062,0.189111647974313,1.90431629321581e-07,5.36693711231591e-06,"LINC01119","lncRNA"
"ENSG00000197766",724.936978844113,0.674782753691388,0.137155132750843,1.93323218852709e-07,5.44292735260763e-06,"CFD","protein_coding"
"ENSG00000227354",203.269130989052,0.707948742776214,0.144493332292599,1.94024101644338e-07,5.45714811819639e-06,"RBM26-AS1","lncRNA"
"ENSG00000278266",259.875367103806,0.596518409226534,0.120278033771167,1.97643919534992e-07,5.55335581572463e-06,"AC079949.2","lncRNA"
"ENSG00000120211",27.3366373580822,-2.21390976215938,0.479359391118747,1.98855957987972e-07,5.58178460926357e-06,"INSL4","protein_coding"
"ENSG00000139842",14452.9821371062,0.561190080662304,0.11280513571013,2.01474818676971e-07,5.6496052524982e-06,"CUL4A","protein_coding"
"ENSG00000228536",65.1546936737851,1.83098478301171,0.395250648310717,2.03836029107575e-07,5.71007199931198e-06,"LYPLAL1-AS1","lncRNA"
"ENSG00000174951",16.140007716588,1.60299525438457,0.344184131469004,2.04115085272508e-07,5.71214836526167e-06,"FUT1","protein_coding"
"ENSG00000112852",76.7677585651734,-1.6588029067727,0.355815768252344,2.06698570963631e-07,5.77864520408152e-06,"PCDHB2","protein_coding"
"ENSG00000119042",3799.70251067941,0.497729063985811,0.0994311116234691,2.07861552537843e-07,5.80533572533797e-06,"SATB2","protein_coding"
"ENSG00000285331",80.1633490678052,0.75315306906855,0.154610621741626,2.08996055449242e-07,5.83117823176849e-06,"AC090517.5","lncRNA"
"ENSG00000121871",38.5609036070995,-0.970559790176876,0.202738571280795,2.10505012017399e-07,5.86740619996095e-06,"SLITRK3","protein_coding"
"ENSG00000155903",2676.61131932562,0.290741280818894,0.0568672320986508,2.12957752532652e-07,5.92984159474786e-06,"RASA2","protein_coding"
"ENSG00000240356",288.354634386076,0.738186829733549,0.151673420957077,2.17529965214474e-07,6.05111049942418e-06,"RPL23AP7","transcribed_processed_pseudogene"
"ENSG00000196535",3667.06900533765,-1.81234446925542,0.391470786733169,2.18725121405306e-07,6.07829043761723e-06,"MYO18A","protein_coding"
"ENSG00000101977",4.92573604671352,-2.43666539552438,0.523384236971236,2.20363586348933e-07,6.11772334890818e-06,"MCF2","protein_coding"
"ENSG00000197046",45.8423322078477,1.87136428623827,0.405677140149716,2.22009043747499e-07,6.15727171778512e-06,"SIGLEC15","protein_coding"
"ENSG00000136155",17.2213608510052,1.16883266553151,0.24722448524391,2.23595331279569e-07,6.19510205641693e-06,"SCEL","protein_coding"
"ENSG00000136048",3551.32220088807,1.06933748600733,0.223279746163845,2.26191559567504e-07,6.26081165821753e-06,"DRAM1","protein_coding"
"ENSG00000233539",100.992509759905,1.6059885996494,0.346787200582036,2.27213640641471e-07,6.28286290238068e-06,"AC011294.1","lncRNA"
"ENSG00000089486",2173.12894466484,0.327691281255807,0.0644229725570497,2.28924932591423e-07,6.32390946097199e-06,"CDIP1","protein_coding"
"ENSG00000225062",15.6450985618735,1.85464642486068,0.40253095199295,2.31770463580179e-07,6.39575247453264e-06,"CATIP-AS1","lncRNA"
"ENSG00000258926",34.8891056191662,-1.17070090979137,0.247715699620524,2.31984563977774e-07,6.39575247453264e-06,"AL355916.2","lncRNA"
"ENSG00000064199",783.939763111014,0.616689240235973,0.125483093830889,2.33177600626389e-07,6.42229176112582e-06,"SPA17","protein_coding"
"ENSG00000229205",323.12437952411,2.07376243347517,0.45222268509591,2.38151397600689e-07,6.55280740900691e-06,"LINC00200","lncRNA"
"ENSG00000234233",35.9940265922041,-0.11262407554134,0.176933473062061,2.38875855951677e-07,6.56625910546459e-06,"KCNH1-IT1","lncRNA"
"ENSG00000267601",122.203136992145,-0.840603770021745,0.174940413928527,2.39938432221582e-07,6.58896938060311e-06,"AC022966.1","lncRNA"
"ENSG00000257261",106.970371300469,0.88298094573645,0.184599400687316,2.4069490926586e-07,6.60323740744814e-06,"AC008014.1","lncRNA"
"ENSG00000241644",5.55726478352268,-1.87919100890041,0.403623001492331,2.52455188958771e-07,6.91905947084348e-06,"INMT","protein_coding"
"ENSG00000227579",2.08323990474966,-3.22548256269995,0.759873418319472,2.52869756274431e-07,6.923613670567e-06,"AL136114.1","lncRNA"
"ENSG00000198722",1840.54480805487,-0.569031617165334,0.115640062094269,2.54120966698747e-07,6.95104387124059e-06,"UNC13B","protein_coding"
"ENSG00000100346",18.6874981630058,1.69973560328949,0.368559098416091,2.55372843811707e-07,6.97843850545461e-06,"CACNA1I","protein_coding"
"ENSG00000174915",3254.6695637037,-0.502588968692545,0.101256977397249,2.58398417759128e-07,7.05420087972594e-06,"PTDSS2","protein_coding"
"ENSG00000196460",18.4227356296688,2.05097738508302,0.447847140282411,2.58717583798169e-07,7.05600314403755e-06,"RFX8","protein_coding"
"ENSG00000198846",21.0873640191558,-2.36905442073072,0.51834838092376,2.60352600219309e-07,7.09365398427448e-06,"TOX","protein_coding"
"ENSG00000089234",3029.52204128531,0.340538812593084,0.0668311711055252,2.62199487778968e-07,7.13699836217106e-06,"BRAP","protein_coding"
"ENSG00000163935",1474.97986486229,-0.727350248858912,0.150659717749835,2.65059038420915e-07,7.20779568576212e-06,"SFMBT1","protein_coding"
"ENSG00000181444",137.01729849759,1.47850238012864,0.320528385832687,2.66320944058358e-07,7.23019591329381e-06,"ZNF467","protein_coding"
"ENSG00000109743",2348.76086997956,-0.436838198150961,0.0874618510239321,2.66401578694534e-07,7.23019591329381e-06,"BST1","protein_coding"
"ENSG00000077092",71.8244359760247,1.5197436904254,0.329263703624709,2.66946509103991e-07,7.23793779013186e-06,"RARB","protein_coding"
"ENSG00000021300",1595.23483746584,0.584609315584868,0.119249527619322,2.71776874692924e-07,7.36174618883951e-06,"PLEKHB1","protein_coding"
"ENSG00000198093",573.102098281457,1.03389961830177,0.2197583041984,2.76951139149116e-07,7.49462048689643e-06,"ZNF649","protein_coding"
"ENSG00000242258",2.41302937051119,-3.45224503388396,0.808792558300225,2.77377003538075e-07,7.49886442251868e-06,"LINC00996","lncRNA"
"ENSG00000198056",2571.62711894855,0.464261723644639,0.0933998501964018,2.78016854961095e-07,7.50887964954515e-06,"PRIM1","protein_coding"
"ENSG00000280061",35.776777964934,-1.09853219377866,0.234252280373706,2.83427185446375e-07,7.64759529520504e-06,"AC011504.1","TEC"
"ENSG00000258655",2718.28107931845,0.504898060500683,0.10219954461248,2.85474031404442e-07,7.69537492972536e-06,"ARHGAP5-AS1","lncRNA"
"ENSG00000236494",37.3249098194643,-1.03261005999375,0.21934609686056,2.87919945420992e-07,7.75380931277227e-06,"AC008080.4","lncRNA"
"ENSG00000136504",8716.28670705567,0.18912164539205,0.0370509425924036,2.9418815606121e-07,7.91099429155058e-06,"KAT7","protein_coding"
"ENSG00000168701",4565.60439581037,0.485168921525529,0.098083690001121,2.94324295208193e-07,7.91099429155058e-06,"TMEM208","protein_coding"
"ENSG00000162745",157.229971877451,-1.18047845226947,0.253368092349236,2.94675001205697e-07,7.91279027804085e-06,"OLFML2B","protein_coding"
"ENSG00000249180",10.7164180371668,-1.22277436383261,0.261837335436649,2.95611036009644e-07,7.93028528074764e-06,"AC020900.1","lncRNA"
"ENSG00000110075",12180.8383184159,0.267613869992205,0.0527317795206779,2.96043057225487e-07,7.9320597151571e-06,"PPP6R3","protein_coding"
"ENSG00000143248",18009.1273971451,-1.06363937591327,0.227042466689982,2.96246337440482e-07,7.9320597151571e-06,"RGS5","protein_coding"
"ENSG00000142224",51.5524316006504,1.97883710177049,0.435760713939154,2.98631763044489e-07,7.98755429979853e-06,"IL19","protein_coding"
"ENSG00000134042",422.166755146387,0.943708270610774,0.200172227295253,2.98892086775369e-07,7.98755429979853e-06,"MRO","protein_coding"
"ENSG00000162437",2765.16528081428,-0.557513556891832,0.113256811598595,3.04770860273547e-07,8.13685650230323e-06,"RAVER2","protein_coding"
"ENSG00000130176",8.16043330481897,-2.11003093937226,0.464810970112174,3.08323128103688e-07,8.22381870778382e-06,"CNN1","protein_coding"
"ENSG00000177932",1102.60748279853,0.749392447025346,0.156466257786239,3.08857850559686e-07,8.23020541935958e-06,"ZNF354C","protein_coding"
"ENSG00000109118",2586.49254188457,-1.1799989370986,0.253968059360024,3.10856068455872e-07,8.27554077943699e-06,"PHF12","protein_coding"
"ENSG00000115109",990.911943937997,-0.616900792590595,0.12700412625822,3.12397594570635e-07,8.30864327620926e-06,"EPB41L5","protein_coding"
"ENSG00000144115",484.925830583862,1.26330049697157,0.27329710533881,3.13136638262587e-07,8.32035988397816e-06,"THNSL2","protein_coding"
"ENSG00000149591",315.390535270471,-1.30712152646173,0.283206540747114,3.18000111700494e-07,8.44154010802655e-06,"TAGLN","protein_coding"
"ENSG00000285600",52.7770786766602,-0.605343653166149,0.124499451543623,3.2416192057971e-07,8.59692218108303e-06,"AC023593.1","lncRNA"
"ENSG00000149599",34.1182905516391,1.81500505713919,0.399696109721334,3.25295095261876e-07,8.6187739450896e-06,"DUSP15","protein_coding"
"ENSG00000213672",2137.11785651754,-0.863219886982616,0.182146439270168,3.26508344331294e-07,8.64270378114545e-06,"NCKIPSD","protein_coding"
"ENSG00000247774",18.5657687415681,-1.74325707022917,0.381708732743361,3.27087760104349e-07,8.64449760733222e-06,"PCED1B-AS1","lncRNA"
"ENSG00000130475",153.997523000062,1.99764491936176,0.441927561648262,3.27196389901894e-07,8.64449760733222e-06,"FCHO1","protein_coding"
"ENSG00000225546",310.004350993085,0.96378865537292,0.205367335627786,3.31009970358902e-07,8.73697055285385e-06,"LINC02476","lncRNA"
"ENSG00000111907",3639.39041415236,-0.668812130889903,0.13911574504849,3.41398450884479e-07,9.00264808089223e-06,"TPD52L1","protein_coding"
"ENSG00000253305",104.565499804774,-1.0998883167847,0.236810347243241,3.47977655610488e-07,9.16746804804455e-06,"PCDHGB6","protein_coding"
"ENSG00000170703",18.8819825888798,3.18855357603362,0.715919407293118,3.52401584429609e-07,9.27524963437817e-06,"TTLL6","protein_coding"
"ENSG00000163319",3142.05755861292,0.465359807340468,0.0945661600872542,3.53226603573699e-07,9.28819351076388e-06,"MRPS18C","protein_coding"
"ENSG00000225830",1971.16847167836,-0.617697358231858,0.127959975431588,3.59610273467385e-07,9.44714151965733e-06,"ERCC6","protein_coding"
"ENSG00000134594",6.81921792931965,1.62849379928032,0.355845051532629,3.6063241504312e-07,9.46507279142832e-06,"RAB33A","protein_coding"
"ENSG00000185008",1510.7591204331,1.12916946478569,0.242537629968815,3.68704927471873e-07,9.66783861093463e-06,"ROBO2","protein_coding"
"ENSG00000139684",9937.44380264809,0.570886728272193,0.117612504693456,3.71901280653645e-07,9.74248533426603e-06,"ESD","protein_coding"
"ENSG00000205593",283.336449799428,1.22452693838688,0.266776324150469,3.77838501113903e-07,9.88872539112472e-06,"DENND6B","protein_coding"
"ENSG00000282914",1.44409967014621,6.33262493936626,2.47723926575331,3.80305711437283e-07,9.94395975130524e-06,"Z83818.2","lncRNA"
"ENSG00000219665",13.2565574718092,-1.59496168939586,0.352230413373956,3.88720892924328e-07,1.01544680866727e-05,"ZNF433-AS1","lncRNA"
"ENSG00000062282",200.314780437053,-1.14177812808394,0.248867808410949,4.12356430763247e-07,1.07618078601723e-05,"DGAT2","protein_coding"
"ENSG00000256229",5.09784997954421,4.61547383647873,1.11037177508194,4.23493984165375e-07,1.10421401502727e-05,"ZNF486","protein_coding"
"ENSG00000215492",185.204804216613,-1.72551671388005,0.384102331803362,4.36562173900584e-07,1.13722406290944e-05,"HNRNPA1P7","processed_pseudogene"
"ENSG00000105963",69.1382849985943,1.05990051901382,0.230766974868701,4.52226640969408e-07,1.17692933368257e-05,"ADAP1","protein_coding"
"ENSG00000287142",8.88649624241147,1.48607686437236,0.327404196094834,4.54683758590527e-07,1.18222018686509e-05,"AL355053.1","lncRNA"
"ENSG00000169884",399.192753370732,-0.55330998374198,0.114930693399211,4.64918666840047e-07,1.20770531228636e-05,"WNT10B","protein_coding"
"ENSG00000067141",1421.51261895506,-1.94584543380372,0.436463472217079,4.65969124662129e-07,1.20930702157426e-05,"NEO1","protein_coding"
"ENSG00000171649",666.85772836778,0.841702058862917,0.180528943357888,4.70961600584369e-07,1.22112676214773e-05,"ZIK1","protein_coding"
"ENSG00000081052",73.6419010973467,2.54510394563217,0.577867029410281,4.72126724992999e-07,1.2230100562946e-05,"COL4A4","protein_coding"
"ENSG00000140943",30692.8031406651,-0.259938661927327,0.0514224092047497,4.77208699282402e-07,1.23502674792e-05,"MBTPS1","protein_coding"
"ENSG00000251281",1.80648884765223,-2.96118476757028,0.726203749603643,4.7894642533132e-07,1.23837418490351e-05,"AC034223.2","lncRNA"
"ENSG00000131187",798.389608311653,0.717292810637842,0.15178232571552,4.85639721864414e-07,1.25451677178191e-05,"F12","protein_coding"
"ENSG00000176635",16.9105191381571,3.19041349077207,0.728392028584528,4.92526150370833e-07,1.27112790641539e-05,"HORMAD2","protein_coding"
"ENSG00000143952",3754.60663355001,0.260942986344684,0.0529159922626911,4.99236445911208e-07,1.2872541588236e-05,"VPS54","protein_coding"
"ENSG00000103351",1232.46589280396,0.242309556186981,0.0486804889169272,5.03776150383008e-07,1.29775902399497e-05,"CLUAP1","protein_coding"
"ENSG00000236307",37.6118176931321,0.802924978486557,0.172192308340171,5.10048074973538e-07,1.31270267716874e-05,"EEF1E1P1","processed_pseudogene"
"ENSG00000154556",4444.74506729195,-0.806317315624784,0.173085457722526,5.14936618014844e-07,1.3240616562664e-05,"SORBS2","protein_coding"
"ENSG00000116903",2163.63746337451,0.221879654425646,0.0445522550318812,5.17055322707267e-07,1.32828414837048e-05,"EXOC8","protein_coding"
"ENSG00000177606",836.317077844246,0.153515914884999,0.180426481888748,5.19377405960519e-07,1.33302085049149e-05,"JUN","protein_coding"
"ENSG00000158301",1114.02087751852,-0.396249742921996,0.0810719763511205,5.21173237456459e-07,1.33639941560477e-05,"GPRASP2","protein_coding"
"ENSG00000120458",1026.51170464374,0.442760428207511,0.0911606399793754,5.24009624916735e-07,1.34243752530369e-05,"MSANTD2","protein_coding"
"ENSG00000100167",526.580375548247,-1.25424479955802,0.278388512861502,5.2611893175396e-07,1.34660357986943e-05,"SEPTIN3","protein_coding"
"ENSG00000171303",34.5627865245386,2.73494033442019,0.625753204066656,5.33181587238361e-07,1.3634284753298e-05,"KCNK3","protein_coding"
"ENSG00000227082",154.146215493135,0.512643015930046,0.106706283095793,5.54942516925061e-07,1.41777385648508e-05,"LINC02798","lncRNA"
"ENSG00000104888",18.8034857425734,1.58356346364533,0.355789176308079,5.56750365006636e-07,1.42042642572255e-05,"SLC17A7","protein_coding"
"ENSG00000155886",15.7774154641591,3.31168049439061,0.761990392091692,5.56999994013829e-07,1.42042642572255e-05,"SLC24A2","protein_coding"
"ENSG00000101365",11623.1397985148,0.481625419033584,0.100133592260568,5.64609411063854e-07,1.43851536696369e-05,"IDH3B","protein_coding"
"ENSG00000135956",8189.77440320811,0.213547895277875,0.0440149083369164,5.75344986353368e-07,1.46452884060524e-05,"TMEM127","protein_coding"
"ENSG00000249307",12.3862019135854,2.42129969689081,0.552965876181322,5.81520981007272e-07,1.4788991152934e-05,"LINC01088","lncRNA"
"ENSG00000253767",46.1643891628378,1.08379321215878,0.239056614019834,5.89554574543324e-07,1.49796304979454e-05,"PCDHGA8","protein_coding"
"ENSG00000223561",6.66776004559607,-1.54142867953336,0.34386590288291,5.96878937276892e-07,1.51519185962831e-05,"AC005165.1","lncRNA"
"ENSG00000182541",2172.54234711605,0.655604587297275,0.139503292838831,6.01493874530654e-07,1.52551763100937e-05,"LIMK2","protein_coding"
"ENSG00000239268",39.2273158381621,1.56197256692362,0.352973075146129,6.0297842207968e-07,1.52789250532972e-05,"AC092691.1","lncRNA"
"ENSG00000130038",99.3536974429653,4.00978419316863,0.934959053198997,6.06280397188065e-07,1.53452464102669e-05,"CRACR2A","protein_coding"
"ENSG00000253775",16.2911360981099,2.58194581857287,0.59253437385825,6.0669685875629e-07,1.53452464102669e-05,"AC100802.1","lncRNA"
"ENSG00000110987",2915.50960671784,0.688964933816852,0.148620625751881,6.12889377109783e-07,1.54878201343436e-05,"BCL7A","protein_coding"
"ENSG00000164953",6710.85506979987,1.2513873054105,0.277179338222885,6.13639112652259e-07,1.54927200968808e-05,"TMEM67","protein_coding"
"ENSG00000238266",67.7971507795713,1.69530151130908,0.38497707118728,6.20581721864601e-07,1.56538229262733e-05,"LINC00707","lncRNA"
"ENSG00000197016",18.2021584346432,2.31178489287519,0.530459678702754,6.24298935659158e-07,1.57333492166616e-05,"ZNF470","protein_coding"
"ENSG00000168256",9836.76943887044,0.350097854715978,0.0714128173640953,6.25845824467431e-07,1.57580855152491e-05,"NKIRAS2","protein_coding"
"ENSG00000101773",6227.74739253287,-0.196351651849596,0.0396939786278235,6.34672242997071e-07,1.59659020117846e-05,"RBBP8","protein_coding"
"ENSG00000251209",1.35807045804559,4.37468770022502,1.32291143992276,6.3546221093869e-07,1.59713599688856e-05,"LINC00923","lncRNA"
"ENSG00000129991",10.0344750332302,2.02095904737471,0.460809411489923,6.36817656425006e-07,1.59910076914722e-05,"TNNI3","protein_coding"
"ENSG00000129990",45.1047552857313,2.18531895752296,0.501409786493828,6.39427703235198e-07,1.60420957446217e-05,"SYT5","protein_coding"
"ENSG00000139679",1521.48999391348,0.678486194321739,0.14512424252058,6.43958820055907e-07,1.61412447764553e-05,"LPAR6","protein_coding"
"ENSG00000112183",9.80753040532329,-2.53979493405466,0.589408383267616,6.47840075368405e-07,1.62239410788352e-05,"RBM24","protein_coding"
"ENSG00000102471",15366.2024198281,0.764621312369313,0.166852879372324,6.53767593659779e-07,1.63576877361571e-05,"NDFIP2","protein_coding"
"ENSG00000157168",1310.74675865191,-0.814282987608902,0.176732167884573,6.56525712676403e-07,1.64119651923133e-05,"NRG1","protein_coding"
"ENSG00000184374",2.10431909977585,-3.54568584731913,0.889390596438677,6.6426180974179e-07,1.65904743933091e-05,"COLEC10","protein_coding"
"ENSG00000231367",35.1222316703681,-0.73086615749206,0.157370568766066,6.71782055816447e-07,1.67632777455433e-05,"LINC02613","lncRNA"
"ENSG00000136160",14390.6914585448,0.755256354845118,0.161706916518124,6.72862449835397e-07,1.67752191988032e-05,"EDNRB","protein_coding"
"ENSG00000270574",82.3629259863584,-0.606144361899148,0.128913728844679,6.74728892829589e-07,1.68067188827874e-05,"AC010680.2","lncRNA"
"ENSG00000155792",199.583514481752,-0.764128448497433,0.16520803991678,6.75590120011946e-07,1.6813145906333e-05,"DEPTOR","protein_coding"
"ENSG00000177875",112.30938641521,1.72968808800681,0.394551310709552,6.87047203082295e-07,1.70780469140282e-05,"CCDC184","protein_coding"
"ENSG00000129675",648.539154358025,0.757643804479572,0.163965691923383,6.87459858556296e-07,1.70780469140282e-05,"ARHGEF6","protein_coding"
"ENSG00000157445",4.38079689456987,-1.84481915656568,0.417218260293858,6.98502513404808e-07,1.73369194622727e-05,"CACNA2D3","protein_coding"
"ENSG00000176177",13.6730554221094,1.32187274998914,0.29704006037038,7.00782981198584e-07,1.73780462944378e-05,"ENTHD1","protein_coding"
"ENSG00000159650",9.27688225236258,1.49241808034662,0.336465631750215,7.05116334192777e-07,1.74699622959602e-05,"UROC1","protein_coding"
"ENSG00000166147",1463.15161768736,-0.847186809194907,0.183942903833928,7.07005144405745e-07,1.75012028330562e-05,"FBN1","protein_coding"
"ENSG00000129173",998.73781159337,0.421167660881883,0.0875044907539379,7.1370802367569e-07,1.76514496396739e-05,"E2F8","protein_coding"
"ENSG00000260126",73.4301181906649,0.757544526742595,0.164415431046872,7.17151846236889e-07,1.77208984132631e-05,"AC136431.1","lncRNA"
"ENSG00000265683",6.0479554853309,-1.9578283676006,0.444368820412024,7.35682145377563e-07,1.81626824075366e-05,"SYPL1P2","processed_pseudogene"
"ENSG00000173041",902.094610194319,0.426965482171539,0.0889425766085664,7.36447702885676e-07,1.81654927633031e-05,"ZNF680","protein_coding"
"ENSG00000128298",6104.45543166882,-0.543364787857901,0.114499895821837,7.41759759902006e-07,1.82803446399192e-05,"BAIAP2L2","protein_coding"
"ENSG00000258308",40.7522125523242,8.13290854351957,2.23003385658923,7.47078355623006e-07,1.83951545991873e-05,"AC079907.2","lncRNA"
"ENSG00000185634",3857.39555903922,-0.273371402290039,0.0559575150076322,7.53074461456494e-07,1.85264293593794e-05,"SHC4","protein_coding"
"ENSG00000196151",902.067466741852,0.401586372733364,0.0834990717583889,7.62479777206488e-07,1.87412688095912e-05,"WDSUB1","protein_coding"
"ENSG00000080709",4.36164155650509,-2.83795068001487,0.648123896077917,7.73243473627566e-07,1.89890884056574e-05,"KCNN2","protein_coding"
"ENSG00000257219",26.8267161978766,1.65342053343484,0.378677345827753,7.74992310798595e-07,1.90152822877546e-05,"LNCOG","lncRNA"
"ENSG00000106852",104.762600439353,1.21984310919579,0.274978800953842,7.78318387932107e-07,1.9080095362209e-05,"LHX6","protein_coding"
"ENSG00000237153",68.5405372239109,0.781903699343301,0.170608298835022,7.80995493643259e-07,1.91288992920198e-05,"AL162725.2","lncRNA"
"ENSG00000278621",4.40066824996148,-2.06365604026293,0.467281578737044,7.8808557481068e-07,1.92856095054417e-05,"AC037198.2","lncRNA"
"ENSG00000272157",6.06835772291518,-2.41437210535649,0.553747882664937,7.89097598251044e-07,1.9293436277238e-05,"AC107373.2","lncRNA"
"ENSG00000149328",40.9759624836276,2.95262955229356,0.692008140311134,8.08123806423795e-07,1.97413101283527e-05,"GLB1L2","protein_coding"
"ENSG00000171984",316.10681026361,0.569456563090814,0.121414211342725,8.1076050764176e-07,1.97883779592809e-05,"SHLD1","protein_coding"
"ENSG00000166949",4377.2946819829,-0.459811885168628,0.0967305691688824,8.12763980190268e-07,1.98040941056325e-05,"SMAD3","protein_coding"
"ENSG00000020426",1796.14505383553,0.48357753585976,0.101978816905447,8.12843956229833e-07,1.98040941056325e-05,"MNAT1","protein_coding"
"ENSG00000261499",18.2201036564957,-1.54779771063754,0.354673155239261,8.13535957770932e-07,1.98040941056325e-05,"AC233699.1","unprocessed_pseudogene"
"ENSG00000276291",866.715038595092,0.564302379103325,0.119947552615256,8.21678980774507e-07,1.99848675664292e-05,"FRG1HP","transcribed_unprocessed_pseudogene"
"ENSG00000185808",1058.00385749053,0.602444478768789,0.129060081596987,8.23313871995031e-07,2.00071731073387e-05,"PIGP","protein_coding"
"ENSG00000086848",739.244944741237,0.451874114507468,0.0949242236189639,8.24897008818013e-07,2.00281832114847e-05,"ALG9","protein_coding"
"ENSG00000249984",1.67560855395763,4.69357554322607,1.38014781665645,8.31542955116211e-07,2.01719728354692e-05,"AC026780.2","lncRNA"
"ENSG00000156298",453.766135845172,-3.02740415215934,0.708853425520822,8.57018567417943e-07,2.07718943736003e-05,"TSPAN7","protein_coding"
"ENSG00000116117",214.207716748293,-1.21545644459327,0.274958268252253,8.66370896007016e-07,2.09803266589084e-05,"PARD3B","protein_coding"
"ENSG00000157388",167.809498284168,-0.859940070232996,0.189994983983018,8.76218093715866e-07,2.12003705956097e-05,"CACNA1D","protein_coding"
"ENSG00000259627",5.5851016924307,-1.96264759427899,0.449475304463527,8.84543047936033e-07,2.13832336297667e-05,"AC079328.2","lncRNA"
"ENSG00000258819",411.694438150528,1.17457200733735,0.26596840484633,8.9536417298326e-07,2.16260707049934e-05,"LINC02289","lncRNA"
"ENSG00000148948",1.89125982553744,-3.33614876519877,0.863415206221635,8.96654351884418e-07,2.16277657831533e-05,"LRRC4C","protein_coding"
"ENSG00000287448",48.8171357173343,1.56229849566577,0.359708302000861,8.96986232028313e-07,2.16277657831533e-05,"AC018558.7","lncRNA"
"ENSG00000179300",3.31237146949089,-2.79580638769531,0.636253398447349,9.00356866813186e-07,2.16902739400898e-05,"RTL3","protein_coding"
"ENSG00000167723",20.7534263377162,1.14971729819772,0.26034201397863,9.16207888914754e-07,2.20530764142668e-05,"TRPV3","protein_coding"
"ENSG00000264558",47.4081696934066,-1.09282997896784,0.246297364876016,9.21503163809309e-07,2.21613957591518e-05,"AC015674.1","lncRNA"
"ENSG00000286975",11.0366197928656,1.76454058853368,0.407444056136494,9.46457743655274e-07,2.27419109387099e-05,"AP005136.4","lncRNA"
"ENSG00000258791",179.162410640567,2.06472450053404,0.483197476470321,9.60969510088291e-07,2.30707176181662e-05,"LINC00520","lncRNA"
"ENSG00000102387",5.03211152462361,2.09921911324355,0.48431487464206,9.6247185873628e-07,2.30869002741449e-05,"TAF7L","protein_coding"
"ENSG00000169188",3890.79536764995,-0.189924963725225,0.0390488414827323,9.69472914782192e-07,2.32348396850594e-05,"APEX2","protein_coding"
"ENSG00000165416",7246.41369315126,0.426176269780127,0.090034868480912,9.74299049253952e-07,2.3330444501594e-05,"SUGT1","protein_coding"
"ENSG00000035141",9347.31178053932,-0.38212095258212,0.0800380039540789,9.76074136751802e-07,2.33528879087408e-05,"FAM136A","protein_coding"
"ENSG00000223725",8.18155433954984,1.55081767950501,0.35787134184912,9.98820383739889e-07,2.38766042504133e-05,"AC009226.1","lncRNA"
"ENSG00000166796",217.06959862362,0.698837710806539,0.152842730637661,1.00021039260227e-06,2.38893438500455e-05,"LDHC","protein_coding"
"ENSG00000285966",8.6188889308614,1.14852501674736,0.259338917446357,1.00252162348317e-06,2.39240455576596e-05,"AC007686.4","lncRNA"
"ENSG00000112079",4225.51895834737,-0.43801270992272,0.0926682275690078,1.02051232338395e-06,2.43141628910235e-05,"STK38","protein_coding"
"ENSG00000131979",833.348343384413,-0.579729576616255,0.124961542050807,1.02078340216157e-06,2.43141628910235e-05,"GCH1","protein_coding"
"ENSG00000167699",7863.49372234362,0.550231359462651,0.118082284795661,1.02148619615357e-06,2.43141628910235e-05,"GLOD4","protein_coding"
"ENSG00000151835",16688.0486852563,0.799811880344028,0.177078367696303,1.02839753942172e-06,2.44577855087898e-05,"SACS","protein_coding"
"ENSG00000120699",6235.51871378549,0.793259971102989,0.17523580414734,1.03543158672192e-06,2.46040789571185e-05,"EXOSC8","protein_coding"
"ENSG00000169750",574.046099982851,-0.396499366229259,0.083478186073627,1.0375517640262e-06,2.46334585338179e-05,"RAC3","protein_coding"
"ENSG00000285875",27.5941295527055,2.62082439942867,0.621016225997586,1.0545467508877e-06,2.50156439042493e-05,"AL035446.2","lncRNA"
"ENSG00000188295",407.32539407439,0.807215121768558,0.179291134557395,1.05989259396852e-06,2.5107022139695e-05,"ZNF669","protein_coding"
"ENSG00000201085",4.0886245243027,2.60073747570792,0.60232897752283,1.06020037521691e-06,2.5107022139695e-05,"RNU6-173P","snRNA"
"ENSG00000206028",17.3425800538505,1.38274140810557,0.317879238227222,1.06327258517465e-06,2.51584013298582e-05,"Z99774.1","lncRNA"
"ENSG00000112195",2.00657003767092,-3.38881116780284,0.886262836718158,1.07486454987412e-06,2.54111107706881e-05,"TREML2","protein_coding"
"ENSG00000123146",11262.4401804588,0.31382255826388,0.0648150539532786,1.07583814113531e-06,2.54125733117497e-05,"ADGRE5","protein_coding"
"ENSG00000154144",4114.73063524736,0.430313616937621,0.0911405342091742,1.07704362506639e-06,2.54195063179301e-05,"TBRG1","protein_coding"
